Date,Open_min,Open_max,Open_std,Open_mean,High_min,High_max,High_std,High_mean,Low_min,Low_max,Low_std,Low_mean,Close_min,Close_max,Close_std,Close_mean,Vol_BTC_min,Vol_BTC_max,Vol_BTC_std,Vol_BTC_mean,Vol_Currency_min,Vol_Currency_max,Vol_Currency_std,Vol_Currency_mean,Wt_Price_min,Wt_Price_max,Wt_Price_std,Wt_Price_mean,score,date
2017-11-12,5561.16,6472.29,184.43056715335035,6115.004493055562,5572.0,6488.88,182.71129135854062,6126.318756944444,5555.55,6472.0,185.41219588259992,6102.630250000006,5561.16,6475.0,184.10900970319383,6114.231854166673,0.00320633,469.39641764,40.47372708650417,25.920618661451403,20.24156129,2908216.0808,243728.7086107739,156687.66736368756,5560.043626899999,6480.2324883,184.29767071688553,6113.801275504179,3.8431849329,2017-11-12
2017-11-08,7083.1,7888.0,125.78426393347331,7387.166375,7088.68,7888.0,125.5436002518388,7394.267062500008,7080.01,7872.8,124.85924986700698,7379.117187499992,7083.0,7888.0,125.64346248947405,7386.520145833342,0.000956,379.09950958,31.603948755474544,17.140082759638876,7.03547168,2937863.8762,237338.99677732168,127441.70616269944,7085.0356968,7878.507070300001,125.29518635838573,7386.435500996245,3.8403373981,2017-11-08
2017-11-29,9250.0,11390.0,439.03464392199083,10403.904458333349,9271.0,11395.0,439.27527177818047,10417.927916666682,9250.0,11382.58,438.3908024852346,10386.60967361109,9250.0,11390.0,438.7650247812581,10403.94379166668,0.000603,241.64977612,28.67710249325584,23.356301897986103,5.79109743,2529305.8274,293594.3023844435,242352.04294356614,9253.9827395,11392.213484,438.98734523446825,10402.343341507334,3.8330401935,2017-11-29
2018-04-27,8908.86,9378.84,97.22523509013624,9217.488263888916,8917.5,9387.82,96.67608571285949,9222.707097222255,8901.09,9373.21,98.0989091624457,9211.044888888873,8908.86,9381.99,97.37305150927251,9217.02084722222,0.01662637,318.00639185,16.049553877605803,7.899662760743062,153.75109524,2925725.5378,147394.3675741395,72669.96815097088,8907.621197600001,9380.4515587,97.42138687514229,9216.859624774994,3.8317854207,2018-04-27
2018-01-04,14192.37,15429.11,267.02546884919707,14816.667590277802,14234.44,15430.27,265.4177550938963,14839.287013888861,14192.37,15358.02,265.42075557992274,14793.34039583331,14192.37,15394.96,266.0181944618598,14818.780319444424,0.08873323,182.82546461,12.263121125590606,10.419457355944457,1317.0762734000002,2726120.2577,182057.1571997704,154277.94756317005,14214.64313,15387.413701,266.7122301460615,14816.62546783891,3.8315588283,2018-01-04
2018-04-01,6429.36,7041.75,146.92384751317692,6797.778263888889,6439.23,7045.71,145.9974585891055,6804.0463611111145,6427.16,7027.93,148.71560062975882,6790.558680555557,6429.36,7039.99,146.93126917100676,6797.412069444436,0.00142873,431.95013116,27.80810645301882,12.539538261555556,9.948104117,2936100.7594,186055.91886032387,84157.33922588109,6431.1570885,7037.1734122,147.6280126211807,6797.131433212504,3.8284199012,2018-04-01
2017-12-11,14690.99,17265.47,504.2774647673153,16201.119486111133,14741.44,17270.0,503.9935713619169,16221.261347222235,14677.19,17250.0,506.4432473310406,16176.80448611113,14703.57,17265.47,502.78857436030796,16202.50012500004,0.07880981,149.76372336,15.860608693901076,11.516474413458354,1172.7326168,2485972.0805,260172.61151979142,187641.55853113462,14707.667362999999,17262.408024,504.1756731359819,16200.092354788894,3.8280364925,2017-12-11
2017-12-04,10850.0,11613.07,134.2122236942601,11347.155583333346,10899.0,11613.07,132.06016188557655,11358.370131944466,10850.0,11597.49,136.7675532821203,11331.980277777773,10850.0,11613.07,134.36306845687486,11346.529326388907,0.00829834,248.47305759,16.395735289374716,9.460992436972226,93.845708385,2858219.2553,185532.39166356387,107048.2834500509,10863.205001,11612.446796,135.04332574133403,11345.144588615283,3.8275739728,2017-12-04
2018-03-30,6594.0,7272.17,150.21778057022416,6888.120013888895,6600.0,7302.35,149.48827023116533,6898.2117638888885,6550.0,7260.0,151.35939772458022,6877.613479166677,6594.24,7278.35,150.43689584996562,6888.176854166671,0.0064053,391.92314671,32.57975937473724,20.20933890768057,44.08447725,2857693.8662,222444.8200275874,138581.0976885703,6569.2358994999995,7291.464896100001,150.40822522452976,6887.522776039158,3.8270136918,2018-03-30
2018-03-29,6919.94,7961.16,226.84249454863777,7518.854034722234,6931.82,7968.0,224.5160855779834,7526.145361111123,6914.53,7958.21,229.2056972173641,7511.070006944433,6920.0,7961.24,227.07760649385781,7518.686965277791,0.003,382.35467288,29.226899992098346,15.374109490020812,23.66706,2867577.7143,216936.62906446354,113874.8801263032,6923.7054809,7964.8252087,227.13153581281736,7518.140235429161,3.8265962446,2018-03-29
2018-03-05,11400.0,11687.47,59.663908164228054,11520.976354166663,11400.0,11688.0,60.272372390032125,11526.461236111109,11383.66,11679.43,59.41308330388962,11515.41843750002,11388.95,11687.46,59.761036420655465,11520.930465277766,0.00100001,245.87580385,14.94839324232129,6.902100911527785,11.429994299,2849203.337,172969.38990366927,79652.5011423174,11399.669481,11686.585069,59.94807176284889,11520.950557533346,3.8208134599,2018-03-05
2018-01-20,11529.01,13032.84,416.79399623382506,12471.56915277778,11529.01,13052.12,416.3427968430088,12487.755236111132,11515.94,13000.43,416.24678732995835,12454.939840277784,11525.94,13032.83,416.3993950686237,12471.649145833333,0.00096793,223.01500751,13.454809383513414,7.175801994354165,12.52003904,2774364.4438,167301.44783794472,89598.96383452478,11527.993777,13037.595429,416.3946052773217,12471.568318352085,3.8162756219,2018-01-20
2017-12-16,17281.09,19377.0,635.4782086307517,18175.536319444458,17299.68,19377.0,637.0903782247029,18188.823402777776,17269.99,19298.01,630.8274463715152,18155.238312499994,17275.38,19377.0,636.3157466544609,18176.730138888863,0.00148615,133.39071598,9.39852441039844,6.780678459201392,25.962460901,2525803.1745,174885.2388744424,124970.56888257473,17272.570073,19338.405742,635.082523961796,18173.932753870842,3.8160522724,2017-12-16
2018-01-25,10892.07,11730.0,174.97156064451,11301.853673611136,10926.99,11741.82,175.10969155106156,11314.099291666684,10868.57,11701.31,174.91425437707122,11287.380465277782,10893.0,11736.4,175.25981412112606,11300.592097222247,0.00407975,236.03683876,13.819129411151009,7.106127387993054,46.015296263,2761997.8903,157302.55067347604,80309.53023453729,10880.702998,11728.588537,175.2519148915083,11300.306356141671,3.8128318191,2018-01-25
2018-04-12,6773.14,8060.0,412.0592244723992,7335.875673611119,6780.98,8069.34,414.46164303740886,7342.933173611123,6758.45,8000.1,410.0365370630117,7329.209312499995,6770.95,8060.0,412.2400556235854,7336.708215277788,0.03874144,350.48840313,25.92558601989346,13.217625232222225,297.96235211,2804054.9817,198607.7672668115,99766.83548727226,6772.5218564,8035.8092038,412.18994710204066,7336.352833091173,3.8121865229,2018-04-12
2018-01-23,9952.39,11370.0,330.65545738234516,10725.263819444457,9990.0,11409.87,326.9756911817665,10745.001006944472,9927.54,11352.46,333.1147937845268,10704.481819444463,9955.1,11371.29,330.8766273914224,10724.710277777793,0.00241188,269.64277634,18.554693708367868,11.979392332243057,26.789812386999998,2708172.9602,196703.68325272863,128035.341415872,9967.3469662,11390.700245999999,330.12901336020406,10724.395271756455,3.8082721322,2018-01-23
2018-05-16,8110.05,8501.69,79.24474795452886,8282.731770833361,8127.62,8505.33,79.1119271392251,8289.183548611154,8100.01,8490.77,79.02088687090821,8275.00315972223,8117.32,8505.33,79.22215809640868,8282.705625000013,0.00249414,335.50936029,22.299218325520275,8.82305533602778,20.713405396,2758252.225,184761.29721396978,72957.50385180418,8115.3793801,8496.614545,79.21668634219897,8282.232838601722,3.8057250139,2018-05-16
2018-05-18,7930.07,8275.1,83.11321011116027,8106.641027777814,7942.6,8275.1,82.65889185629568,8112.298909722258,7929.53,8268.29,83.22419624199736,8099.814798611105,7930.03,8275.0,82.92287998316108,8106.672548611127,0.00085,344.10948392,13.941138946507863,5.002297095243059,6.911341499999999,2779659.2771,112699.73436839276,40467.12701330054,7931.1961693,8274.7751146,82.97883214586633,8106.201131904096,3.8049925056,2018-05-18
2018-01-10,13413.98,14890.0,279.8480690942606,14193.24786805554,13448.98,14900.0,274.9982221284777,14217.571874999985,13412.0,14889.77,281.81661833901563,14169.093284722214,13412.0,14890.02,280.15512851401627,14194.688409722214,0.1762716,173.22618742,15.432825937855378,12.832647590597208,2568.9502288000003,2457063.1995,217421.6617039024,181396.31043698592,13425.156444,14896.979853,279.89534494520865,14192.252139563872,3.8047746793,2018-01-10
2018-02-15,9354.28,10230.97,208.4355854447836,9803.288486111105,9383.15,10234.0,208.31726460120984,9814.368631944439,9350.0,10220.0,207.36623445495067,9791.126506944416,9369.47,10230.98,208.07996250231824,9803.039104166684,0.021779,262.01523438,20.98322102266048,14.608567581597216,211.97725699999998,2591206.1246,206279.9736725886,143621.3505889083,9359.002194,10229.317889,207.99088497180324,9802.718758693474,3.7995300598,2018-02-15
2018-03-24,8520.91,9006.07,89.90908364850361,8858.29920833335,8527.61,9020.0,89.4740049815119,8863.68965972225,8505.0,8990.0,91.69761693540856,8852.734972222232,8521.01,9006.07,90.49030521064677,8857.918083333345,0.00073051,315.21605892,16.03476943982313,6.786306231673612,6.4986096549,2713824.2319,140336.83102138495,59839.87192532945,8516.7272743,9005.2981872,90.67591522974398,8858.009006839513,3.795331763,2018-03-24
2018-01-24,10500.69,11500.0,223.03176038430217,11007.871819444468,10501.01,11500.0,224.1131423998442,11022.048256944456,10488.13,11474.55,222.48972462065677,10992.879298611113,10488.13,11499.99,223.2353702122196,11007.914437500012,0.00072822,227.54524151,14.405787195578323,8.099840273861112,8.1473180778,2594006.4069999997,160968.95187619916,89588.50305784939,10495.603329000001,11497.027673999999,223.25319967320968,11007.572668468052,3.7902593448,2018-01-24
2018-02-01,8455.0,10174.99,487.4994188790082,9498.769263888917,8470.0,10187.56,482.45549860560584,9513.210152777805,8455.0,10173.29,492.11300885516715,9482.281770833326,8455.0,10175.0,487.94662394231693,9497.750625000028,0.00508883,257.96796739,26.833729185548588,18.30515667315972,50.681693501999995,2463258.1631,243690.15814112412,168817.08132849936,8463.451788,10176.72273,487.93403533899146,9496.944993223951,3.7900267696,2018-02-01
2017-11-26,8540.0,9360.2,176.98042913576674,8972.480645833333,8580.01,9366.6,178.5139744697052,8979.365944444444,8538.2,9349.99,175.32568110283276,8963.24903472221,8540.0,9360.01,176.94967889246888,8972.45295138889,0.0013,302.39794184,15.794007288879556,8.348734200361113,11.60835,2634548.6108,141224.55450005687,75371.05214554821,8558.6620085,9357.781053499999,176.94079605777316,8971.594993670546,3.7888301238,2017-11-26
2018-04-05,6579.34,6918.4,69.2965840011677,6758.663590277774,6587.65,6928.7,69.31041702940965,6763.542493055554,6578.95,6905.5,69.2374552125385,6752.348979166674,6579.99,6919.07,69.51369443271084,6758.105076388888,0.00579895,403.06905898,17.3655927361774,8.297507149715267,39.011294159,2657759.8453,116302.59875208508,55990.11857298506,6582.350583300001,6910.569052500001,69.21467075524409,6757.938366348479,3.7846896081,2018-04-05
2017-12-21,15010.0,17281.17,625.5149258744617,16221.084868055523,15026.19,17281.17,621.8746732797773,16249.790298611084,15005.0,17250.0,627.1087711904056,16188.966500000017,15010.0,17281.17,626.4977265847424,16221.424986111117,0.09353439,129.14183507,15.972605912971098,14.151291971243058,1574.9101921,2051161.0944,251637.74411504672,226896.31225359478,15006.646221,17272.451663,625.1368955504001,16219.341431540313,3.7807705048,2017-12-21
2018-03-23,8294.15,8910.0,114.70526003276181,8529.737305555585,8304.2,8920.79,115.09901834250209,8535.927284722235,8265.0,8905.14,115.0658014645458,8524.185416666682,8294.16,8920.79,115.2544000566584,8529.94406944445,0.0006,305.00772378,20.743491975539502,9.555170492243064,5.079594,2579287.0149,176216.4691714858,81399.78419631309,8274.3993885,8913.692950700002,115.1291699300365,8530.08457998917,3.779231049,2018-03-23
2018-03-06,10570.01,11417.39,238.41809165351697,11022.278347222247,10599.42,11420.01,237.14384472678165,11029.859354166674,10560.19,11388.97,239.93657586293523,11014.195027777776,10571.0,11394.84,239.0655964263165,11021.738861111102,0.00157075,217.97396769,19.639064826392776,10.235420296902783,17.76241798,2424540.4991,216046.93729612028,112194.18088051528,10576.984473999999,11394.592974,238.99697277806357,11021.903993676382,3.7748864716,2018-03-06
2017-11-30,9005.0,10618.29,391.25697626386267,9889.501763888906,9041.0,10618.29,386.2212815836587,9906.492916666703,9000.0,10618.28,396.186670052348,9868.535027777774,9003.0,10618.29,391.2798335230192,9888.908548611136,0.07082324,245.10624142,25.172843546195313,17.662123863659716,734.85223694,2312574.9993,240327.61376047283,171592.9519188097,9011.1974457,10618.289965,391.31429791332204,9887.543386804504,3.7698390107,2017-11-30
2018-05-03,9165.2,9789.99,193.9521921436226,9379.305875,9172.27,9799.99,194.999125183302,9385.463256944455,9165.19,9775.4,193.07943569655222,9373.155437499987,9165.19,9789.99,194.22912178222074,9379.656666666657,0.02715666,275.70541791,15.128248791195226,8.10472192960418,256.50027672,2535738.4315,142412.33385951092,76349.8065628672,9168.4651577,9788.6644296,193.9694070395382,9379.426677940148,3.7697970749,2018-05-03
2018-01-21,11120.53,12787.28,439.60075011093966,11896.403131944471,11151.56,12791.88,437.7261914079142,11914.098291666662,11100.0,12766.19,440.3856585434637,11877.400319444438,11120.53,12766.19,439.4350218286677,11895.589819444449,0.00148283,202.82571761,12.347862272531875,8.053113759666665,18.499772252,2464323.1177,147590.9159950517,95243.84458923123,11114.800924,12789.376739,439.5588649912882,11894.458833049981,3.7689862387,2018-01-21
2018-05-29,7048.37,7528.7,164.88468229380587,7293.563638888884,7067.24,7537.0,164.9326900695944,7298.356312499994,7026.9,7513.54,164.49795017846873,7287.534618055552,7048.37,7524.18,164.72388015888188,7293.893402777787,0.00153887,364.37594195,18.525873404456316,7.67355624504862,11.433342439,2565490.9619,134571.4340243337,56121.028089270825,7040.780322,7520.535033600001,164.60096663500627,7292.843306593192,3.7677862932,2018-05-29
2018-02-19,10336.0,11250.04,247.86328355739866,10867.00995138889,10346.28,11262.48,247.61952696575722,10878.049736111132,10307.51,11238.18,247.068546056235,10855.026777777779,10336.54,11258.0,247.5258045269931,10867.436395833349,0.00315503,222.85996203,15.99831384270542,8.128809385243049,33.336867288,2466662.0562,175705.83618787577,88805.01291464784,10327.233332,11252.193369,247.32596688097382,10866.69084679026,3.7669584329,2018-02-19
2018-01-26,10316.06,11634.81,334.9493752271634,11011.981722222234,10324.89,11635.0,332.2130273216156,11025.39906250001,10263.32,11603.05,337.37159874485053,10997.901715277785,10316.12,11627.27,335.63439504054537,11011.94201388889,0.00068956,215.00003541,19.21183401059658,10.478712533076408,7.8802158284,2350852.7947,207591.0987562308,114017.65277996546,10296.285313,11627.79738,335.3508776418595,11011.441240963906,3.7612146571,2018-01-26
2017-12-17,18492.0,19665.76,226.21436686354386,19189.771083333322,18621.81,19666.0,220.42084745313227,19204.559312499943,18465.0,19649.96,230.13252685428992,19167.36264583333,18493.0,19665.75,226.14746007955785,19190.340631944408,0.0062978,113.38393261,10.003597528436826,6.770311912930552,119.84134002,2127824.0991,189580.49770710192,129382.31303086362,18495.292527,19663.298888,226.17936427180788,19186.169610256275,3.7606055305,2017-12-17
2018-01-12,12824.93,14119.99,243.45679325808152,13661.74118750002,12900.0,14152.19,242.39839963394226,13682.75492361112,12807.27,14100.0,245.99743378484513,13639.57422916666,12824.93,14133.89,243.36058558459027,13661.494569444449,0.01055845,169.44418249999998,13.986119615614454,9.357612717465264,147.29998569,2282629.5952,191264.7863968078,127767.35854451917,12840.998473,14132.736383000001,244.88370945479784,13660.825649086086,3.7597836193,2018-01-12
2018-03-10,8700.0,9502.33,199.6647968348071,9237.42956249999,8700.0,9514.96,199.25539725195605,9246.265958333326,8697.0,9491.24,200.24301809565708,9227.645631944428,8700.0,9499.79,200.0383449448664,9236.650131944436,0.0031969999999999998,280.68446327,18.409320803885144,8.96615260356249,30.15221777,2441949.9223,165469.21310032016,82204.86396089513,8699.9825136,9500.9288994,199.85699743172756,9236.925135569983,3.7556751509,2018-03-10
2018-03-25,8379.62,8675.3,55.91413919907172,8535.67775694446,8399.49,8680.0,55.291181476969165,8541.525388888895,8368.63,8652.8,56.7310546484794,8530.133833333333,8382.99,8675.31,55.92643924144009,8535.650166666666,3.893e-05,289.36279389,16.253300328967452,6.410414183270833,0.3333435752,2465788.2879,138210.53628711213,54622.760653017554,8384.955615500001,8676.325282799999,56.21458866687555,8535.608883726936,3.7521471825,2018-03-25
2017-11-15,6609.0,7350.0,179.87352002830045,7046.399548611111,6615.0,7350.0,180.1983749520547,7052.299715277781,6609.0,7335.01,178.9414971012867,7039.819999999991,6612.7,7346.38,179.12543848019945,7046.016361111107,0.004137,353.79751464,22.22116895046182,11.724788992000013,28.466696999999996,2417794.8419999997,156391.98396218117,82823.72207772106,6609.1111083000005,7346.1311667,179.26745981078912,7045.891271163464,3.7502221575,2017-11-15
2018-02-21,10257.9,11275.74,283.6823877708305,10792.75681944445,10279.4,11275.74,283.6819054056699,10805.757013888904,10256.0,11262.92,283.48002055931835,10778.214493055539,10257.9,11273.89,283.7453787223383,10791.702006944444,0.01848456,218.10974849,16.80966162091157,13.860886914249987,203.72842843,2291023.2183,180860.05416393984,149551.174955091,10266.423370999999,11273.20629,284.16356737431056,10791.642741853477,3.7497872952,2018-02-21
2018-05-17,8006.9,8447.35,87.81789593702224,8278.336944444482,8018.88,8500.0,87.1839762614767,8284.143423611156,7980.0,8435.12,88.17007432705148,8271.23604166667,8000.99,8448.03,88.11657285398286,8277.959930555586,0.0016736000000000001,292.65637397,16.478062089286926,5.735574289263889,13.911900415999998,2417216.7897,136144.10544895226,47369.26268956951,8002.2416744,8478.8073243,87.94561907148847,8277.582301627437,3.7466857225,2018-05-17
2017-12-03,10550.0,11800.0,316.557263902738,11291.528937500021,10604.08,11800.01,315.8285810746037,11301.72704861112,10513.16,11799.9,317.15965525927544,11278.31668749997,10550.0,11800.0,316.1145405312291,11291.630187499997,0.00181216,212.16678145,20.007064423150528,9.897623535652784,20.042290262,2244098.2415,222125.29456388464,111340.1041447091,10547.083542,11799.984451,315.9137275889415,11290.71944172015,3.7411786977,2017-12-03
2018-04-17,7831.15,8155.0,84.86584758820919,8036.607527777788,7846.7,8160.85,84.19478829810734,8041.759243055552,7806.81,8144.63,85.52512651597142,8030.846499999986,7831.15,8154.99,84.67807078840255,8036.633618055566,0.00199249,294.37253300000003,15.107809710937618,6.442466121791659,16.120798242,2386250.6495,121354.495328259,51709.73213454283,7816.6291904,8154.952562,84.91145958035868,8036.063162183466,3.7393127907,2018-04-17
2017-11-16,7124.72,7975.99,218.99349686124035,7459.5230555555645,7131.61,7976.79,220.33690569035306,7465.85966666668,7120.85,7959.0,217.29049650623077,7451.975951388889,7124.62,7975.99,219.36506292633504,7459.5306875,0.001,291.75725895,26.09447853683855,13.41797101475,7.13161,2262667.8118,199056.4737698859,101455.32513514486,7126.972293000001,7969.9844771,218.9243792994924,7459.011402410899,3.7298876018,2017-11-16
2018-02-16,9711.0,10297.99,131.70430968036032,10026.06300694447,9736.43,10300.0,131.74931398479094,10035.255861111127,9707.51,10288.78,130.7044145572229,10015.684381944431,9711.0,10298.0,131.7769271090781,10025.99250694445,0.01057053,227.87079647,13.860513010457456,8.236880523104169,106.751003,2290966.1655,139137.8976425969,82566.1752476278,9718.2930403,10293.491392,131.71649653699853,10025.736248398109,3.7292467361,2018-02-16
2017-11-02,6700.0,7352.0,111.76644483662282,6952.372479166669,6741.0,7354.1,112.62397638829896,6958.993166666668,6700.0,7345.01,110.8887594437777,6944.195499999993,6700.0,7351.99,111.67287165541639,6952.339833333342,0.00151641,323.17013154,29.591149590586788,18.444326125222272,10.349953173,2244630.7303,207000.050481498,128671.33863826474,6707.6464562,7351.162400499999,111.84956296046792,6951.550110335202,3.7292411816,2017-11-02
2018-04-26,8656.96,9304.4,133.88786873159668,8882.893298611138,8667.0,9326.79,133.6993403955914,8890.321402777801,8647.29,9298.15,133.94763145095447,8875.3966388889,8655.95,9304.49,134.2149044405587,8883.210298611131,0.00659472,245.36460044,21.287987771697377,13.918728959798612,58.063001258,2239473.495,189109.38662486206,123617.43365878932,8652.4500188,9305.8153161,134.13449445328604,8882.861283232156,3.727888856,2018-04-26
2018-01-22,10055.58,11900.0,524.3538494759226,11132.997465277793,10088.98,11910.78,520.1590302606753,11152.628951388915,10028.41,11874.65,526.959149156468,11112.244743055546,10055.58,11900.0,523.2589087372721,11131.135819444438,0.029419999999999998,181.88452809,17.98530052307335,11.85609050661806,346.97947,2162141.472,194858.9718769171,129227.12263101789,10048.052178,11899.672081,523.9627586958017,11131.895910386102,3.724317055,2018-01-22
2018-04-28,8873.8,9432.99,125.25697702359926,9240.260763888908,8880.0,9442.34,125.29849967974184,9246.310854166695,8854.47,9429.44,124.81799712995148,9233.596965277784,8871.86,9434.25,124.86053886694165,9240.572972222244,0.01388288,242.03844014,20.663295309371495,10.804446043006928,129.48860535,2224300.035,190996.26856714545,99811.49926990186,8872.1310997,9438.414991,125.1114898144598,9239.921222156729,3.723421066,2018-04-28
2017-11-21,7775.0,8351.0,117.65388883759131,8158.232708333352,7790.0,8354.46,115.29512495442273,8163.577493055568,7770.0,8350.0,119.86306294394564,8151.167513888884,7775.0,8354.0,117.69158039348903,8157.685722222237,0.00139851,285.55586533,18.262995137373935,9.504521693541673,11.435602285,2294077.8948,146779.219873805,76952.2663134874,7778.959831899999,8353.2835741,117.73081871419791,8157.12061592917,3.7233507197,2017-11-21
2018-05-14,8298.07,8879.29,171.168372968967,8581.489340277798,8307.0,8900.9,171.25780974675715,8588.441722222244,8286.57,8872.47,170.9037587840965,8574.23242361111,8297.32,8879.29,171.17023752537006,8581.468430555582,0.00679161,252.23502403,23.527690562233033,13.192954647555569,59.066865625,2219735.975,203644.70163966186,113419.20351680991,8295.1371864,8879.869515100001,171.06490606816388,8581.102478184646,3.7231889365,2018-05-14
2017-12-05,11400.0,11850.0,97.29850012300577,11656.442159722239,11414.26,11850.0,95.39521742926658,11664.891944444458,11384.25,11839.99,98.5712350305513,11643.632145833331,11394.0,11850.0,96.68144070675054,11656.498604166689,0.00819116,187.2490993,16.699619382366706,8.258825476180563,94.754086231,2154313.4225,193832.7636594614,96234.63989244039,11397.094881,11847.628851000001,97.14729741628139,11655.135429268752,3.7167103027,2017-12-05
2017-12-06,11674.74,13699.98,434.04228587170667,12579.403979166691,11690.0,13700.0,437.38032870876197,12589.972902777796,11659.8,13685.71,431.4873430174026,12563.244715277771,11659.81,13695.71,434.73291555953205,12580.533465277795,0.0055,159.84147915,17.251636365267313,13.739495477173616,64.43129,1961485.9730000002,219553.91794784003,174000.5488211876,11671.399511,13697.882969,434.4626034186619,12577.93035189583,3.7156469593,2017-12-06
2018-03-19,8135.13,8711.0,126.43727392295393,8354.957423611111,8150.23,8718.74,126.8895387789258,8364.640493055547,8114.17,8678.97,126.16745562043225,8345.70695833332,8135.13,8711.0,126.5220237138809,8355.255979166664,0.00547284,260.51000703,19.991139724864027,13.47274791267361,46.05406511899999,2215542.6779,168332.2782073684,112838.22116603969,8127.445987,8694.7974697,126.22578106765425,8355.369357334255,3.714641226,2018-03-19
2018-03-13,8864.1,9478.99,111.95500268887625,9155.983090277814,8893.04,9482.79,111.06669659421266,9167.292430555568,8830.0,9459.09,112.83967084421435,9144.792048611136,8864.1,9479.99,112.28411915264867,9155.890388888914,0.00074,246.21982302,19.80774695818528,11.118571891854167,6.7403492,2189095.4464,181063.97926873167,101768.41846010958,8869.1792361,9475.8090181,112.20684986811558,9156.033251399782,3.7137765372,2018-03-13
2018-05-05,9674.01,9948.97,59.66329824075386,9829.105298611144,9674.44,9948.98,59.14103592376958,9834.038326388922,9670.68,9941.75,59.96221680641801,9823.489743055543,9674.01,9948.97,59.61838513958095,9829.181138888915,0.00375,228.58792212,11.955350213503678,5.141496053194441,37.124925,2240489.3255,117215.62178491501,50528.19702923705,9674.0446235,9946.6020381,59.356288932902984,9828.79014244659,3.7122477702,2018-05-05
2017-12-31,12500.0,14243.47,470.59223703731334,13338.160430555568,12524.83,14296.06,470.90199445405153,13362.244347222242,12491.21,14186.04,470.5178009368695,13313.406236111101,12500.0,14230.54,469.54441839522,13339.22119444444,0.00086921,157.47788017,12.718415560989529,8.044040727069463,12.118186827999999,2062959.8421,170343.21254787932,107328.22532743563,12502.532919,14240.62138,471.22384443298176,13337.513232213194,3.705365647,2017-12-31
2017-09-15,2979.99,3817.99,239.48582226612436,3409.0766527777746,2982.51,3820.0,239.76394899870365,3417.379861111114,2972.01,3809.97,238.96200528315674,3400.674131944438,2978.0,3820.0,239.46745079149943,3409.156631944439,0.01354173,711.16197734,47.881474517649515,41.87079123533333,45.630784774,2156719.5311,157465.71213164792,141124.03634266634,2979.9724453000003,3815.6310563,239.3194867606209,3408.937123179721,3.7046093313,2017-09-15
2017-12-01,9373.0,10940.04,441.1745961906801,10195.177465277786,9398.0,10949.89,440.25523597312815,10208.906312500012,9370.11,10924.05,442.2618818530987,10179.359958333325,9374.0,10948.66,441.68268143221536,10194.8572638889,0.00611874,197.04224845,16.193332816327523,11.602839867659723,60.613203337,2127756.3724,168178.99433039216,119362.72063095869,9380.2657861,10941.73251,441.9569819865413,10193.947210082068,3.7024345744,2017-12-01
2017-11-10,6430.01,7342.0,270.7751222275555,6962.223597222238,6436.7,7343.18,269.2396227429398,6969.200027777788,6429.44,7332.01,272.7010420152596,6954.06436805555,6435.99,7342.8,270.8602877528975,6961.358118055562,0.00799935,297.89827008,30.35916543244841,18.56094455054166,57.995267228,2099018.1927,205343.15380228247,126455.70528916799,6435.0515772,7338.313247399999,271.2211383249277,6961.080646074734,3.6980723784,2017-11-10
2018-04-21,8610.2,9016.74,60.94122117788724,8800.339312500004,8627.84,9023.4,60.44436755859594,8806.30839583333,8608.0,8979.99,60.94127188389957,8793.697569444426,8608.0,9014.96,61.239440146560725,8800.278312499991,0.006852600000000001,241.32038616,22.395332175312742,10.650213838493062,59.786394498,2111686.5326,197052.4567583996,93715.40767634283,8611.2432888,8994.3705206,60.935413492719825,8800.071486919654,3.6971474524,2018-04-21
2018-02-14,8504.57,9512.98,274.6431478621394,9025.07281250004,8525.99,9515.0,275.6022626391931,9033.646423611151,8504.57,9504.0,273.1509785987455,9016.580034722208,8525.99,9514.96,274.40183919458696,9025.642687500025,0.013636500000000001,240.71463558,20.58591428838867,12.131159968388893,120.51636803,2100530.9326,187525.01087734423,110305.9145460245,8518.9433651,9513.958814799998,274.58224136232377,9025.42391296152,3.6940450844,2018-02-14
2018-02-10,8179.38,9084.02,229.68990335562935,8657.185159722205,8188.1,9090.8,228.57410688990848,8668.524090277768,8170.86,9073.56,230.10872559573417,8644.464652777762,8185.21,9084.0,229.79426317697252,8656.487229166652,0.0033993,255.56749066,17.81947302321117,10.190435750180566,30.152232909000002,2128849.0348,155245.46206901153,88273.11888464261,8176.1946348,9088.544458700002,230.1461807615513,8656.299846351041,3.6905877868,2018-02-10
2018-02-07,7229.99,8630.0,353.6806090790806,7915.322937500017,7248.8,8649.0,354.1684918087729,7931.901944444453,7213.8,8620.0,353.3668525692573,7896.647624999986,7227.91,8620.0,353.70044893842544,7914.380222222217,0.04996655,228.17896605,27.595319740861278,22.676243138152774,361.43301459,1912235.0162,221672.93391823865,181096.9856030828,7221.3497425,8634.368094399999,353.846456480776,7913.274260858607,3.6880547171,2018-02-07
2018-04-14,7835.0,8201.99,59.32615015086782,8010.7149166666595,7854.7,8232.14,59.46715500382545,8017.425062500018,7835.0,8200.0,59.170633299224725,8004.791666666681,7835.01,8201.99,59.454769614455714,8010.872291666685,0.00130233,263.95061751,15.933696311800537,6.205922223437501,10.430690559,2162673.9575,128445.02162317449,49784.096903039266,7841.3217228,8211.6714472,59.35187059736305,8011.188429558194,3.6877526055,2018-04-14
